pl_name,pl_masse,pl_rade,pl_orbper,pl_eqt,sy_dist,disc_year,discoverymethod,hostname
Kepler-62 d,14.0,2.0126,18.164071725641666,500.3333333333333,300.874,2013.0,Transit,Kepler-62
Kepler-620 b,,2.872,12.91381155918889,852.8,1355.28,2016.0,Transit,Kepler-620
Kepler-621 b,,1.9249999999999998,2.628114389622222,755.6,,2016.0,Transit,Kepler-621
Kepler-622 b,,1.8563749999999999,14.28205258767,399.2,284.761,2016.0,Transit,Kepler-622
Kepler-623 b,,2.999142857142857,9.07096063868889,820.0,737.702,2016.0,Transit,Kepler-623
Kepler-624 b,,2.2421249999999997,14.586525432830001,809.0,748.188,2016.0,Transit,Kepler-624
Kepler-625 b,,2.333,7.75192569851,963.2,760.7080000000001,2016.0,Transit,Kepler-625
Kepler-625 c,,1.23825,4.165374231177777,1185.4,760.708,2016.0,Transit,Kepler-625
Kepler-626 b,,2.433125,14.48585719287,795.4,635.643,2016.0,Transit,Kepler-626
Kepler-627 b,,3.318125,40.69935235621,688.0,984.307,2016.0,Transit,Kepler-627
Kepler-629 b,,1.39225,7.23856850255,841.6,372.05,2016.0,Transit,Kepler-629
Kepler-63 b,120.0,5.840240640999999,9.43415071529,800.0749999999999,194.033,2013.0,Transit,Kepler-63
Kepler-631 b,,2.544375,17.97979376234,786.0,761.966,2016.0,Transit,Kepler-631
Kepler-632 b,,2.39,30.996596059333335,516.4,,2016.0,Transit,Kepler-632
Kepler-633 b,,2.2012857142857145,8.503401154399999,1167.0,680.54,2016.0,Transit,Kepler-633
Kepler-633 c,,2.4642857142857144,23.78324798111111,828.6,680.54,2021.0,Transit,Kepler-633
Kepler-634 b,,1.840875,5.16949742335,1243.0,888.027,2016.0,Transit,Kepler-634
Kepler-635 b,,2.8395,23.449681572,780.2,1141.08,2016.0,Transit,Kepler-635
Kepler-636 b,,3.875142857142857,16.0806598236,503.0,310.301,2016.0,Transit,Kepler-636
Kepler-637 b,,3.27675,23.20582296061,889.2,786.091,2016.0,Transit,Kepler-637
Kepler-638 b,,3.074125,6.07969913268,1189.6,991.214,2016.0,Transit,Kepler-638
Kepler-639 b,,2.37475,10.21417756729,931.4,850.2420000000001,2016.0,Transit,Kepler-639
Kepler-640 b,,2.696625,22.2481531243,628.0,557.787,2016.0,Transit,Kepler-640
Kepler-641 b,,2.187875,9.489606998320001,920.0,969.918,2016.0,Transit,Kepler-641
Kepler-642 b,,2.43675,4.417461131950001,1420.6,781.582,2016.0,Transit,Kepler-642
Kepler-643 b,321.0083,11.09025111111111,16.33889549422,967.6,1063.58,2016.0,Transit,Kepler-643
Kepler-644 b,,3.048375,3.1739151619399997,1667.6,1318.05,2016.0,Transit,Kepler-644
Kepler-645 b,,2.4907500000000002,3.27581740152,1571.2,1173.57,2016.0,Transit,Kepler-645
Kepler-646 b,,1.728875,15.87360322248,630.0,451.7939999999999,2016.0,Transit,Kepler-646
Kepler-647 b,,1.306,16.225466638500002,786.0,1087.87,2016.0,Transit,Kepler-647
Kepler-647 c,,3.130335717142857,29.666321543333336,642.8,1087.87,2020.0,Transit,Kepler-647
Kepler-648 b,,2.980875,17.421166728899998,662.8,636.03,2016.0,Transit,Kepler-648
Kepler-649 b,,2.38575,29.907269371859996,609.0,513.748,2016.0,Transit,Kepler-649
Kepler-65 b,2.4,1.4555833333333332,2.1549111745357146,1702.0,303.728,2012.0,Transit,Kepler-65
Kepler-65 c,16.0,2.577354385,5.85992755890125,1230.6116666666667,303.728,2012.0,Transit,Kepler-65
Kepler-65 d,4.14,1.6433333333333333,8.131240823486667,1094.4,303.728,2012.0,Transit,Kepler-65
Kepler-650 b,,3.5483333333333333,3.0321473855,1606.2,884.378,2016.0,Transit,Kepler-650
Kepler-651 b,,2.265625,21.385123813333333,597.2,509.408,2016.0,Transit,Kepler-651
Kepler-652 b,,2.50375,4.182002644150001,1011.8,394.55,2016.0,Transit,Kepler-652
Kepler-653 b,,1.851625,14.70750214679,765.2,595.634,2016.0,Transit,Kepler-653
Kepler-653 c,,0.772,1.2005019166777777,1803.0,595.634,2016.0,Transit,Kepler-653
Kepler-654 b,,2.755375,13.724632737830001,958.6,974.1239999999999,2016.0,Transit,Kepler-654
Kepler-655 b,,2.58575,46.40642743478,573.2,752.562,2016.0,Transit,Kepler-655
Kepler-656 b,,3.347875,1.26025858747,1537.4,890.352,2016.0,Transit,Kepler-656
Kepler-656 c,,1.2912857114285714,5.25451020675,957.8,890.352,2023.0,Transit,Kepler-656
Kepler-657 b,,3.438285714285714,24.54352757564,616.4,1691.8800000000003,2016.0,Transit,Kepler-657
Kepler-658 b,,1.5062857142857144,1.287076816411111,885.2,388.384,2016.0,Transit,Kepler-658
Kepler-659 b,,2.4175714285714287,17.67177690433333,514.0,722.64,2016.0,Transit,Kepler-659
Kepler-66 b,,2.9752222222222224,17.815911679963634,696.8,1202.96,2013.0,Transit,Kepler-66
Kepler-660 b,,2.5405714285714285,9.2736109825,647.8,568.431,2016.0,Transit,Kepler-660
Kepler-661 b,,3.0354285714285716,6.029297540211111,676.2,534.788,2016.0,Transit,Kepler-661
Kepler-662 b,,2.228285714285714,21.676969144322225,461.2,815.637,2016.0,Transit,Kepler-662
Kepler-663 b,,2.6652857142857145,4.996784380344445,912.2,1063.09,2016.0,Transit,Kepler-663
Kepler-664 b,,2.664,2.5255954013333333,1401.8,1210.12,2016.0,Transit,Kepler-664
Kepler-665 b,,2.7977142857142856,16.01306807931111,585.0,612.838,2016.0,Transit,Kepler-665
Kepler-666 b,,2.310714285714286,4.498769137833333,1131.6,1508.71,2016.0,Transit,Kepler-666
Kepler-667 b,,6.218000000000001,41.43965086294444,507.6,2302.45,2016.0,Transit,Kepler-667
Kepler-668 b,,2.564285714285714,8.353905757266666,791.2,784.618,2016.0,Transit,Kepler-668
Kepler-669 b,,4.569285714285714,4.125548611199999,1232.2,2063.41,2016.0,Transit,Kepler-669
Kepler-67 b,,2.953333333333333,15.725883443181818,609.4,1131.19,2013.0,Transit,Kepler-67
Kepler-671 b,,2.4202857142857144,4.280964867455555,1012.6,1168.26,2016.0,Transit,Kepler-671
Kepler-672 b,,2.6234285714285717,38.3775051491,535.0,1033.93,2016.0,Transit,Kepler-672
Kepler-673 b,,6.115857142857143,3.7287318193666668,1020.4,918.21,2016.0,Transit,Kepler-673
Kepler-674 b,,1.6803750000000002,2.24304300444,739.8,342.254,2016.0,Transit,Kepler-674
Kepler-675 b,,2.3247142857142857,2.3374394751555556,1050.4,665.68,2016.0,Transit,Kepler-675
Kepler-676 b,,3.00175,11.598393880589999,407.4,295.196,2016.0,Transit,Kepler-676
Kepler-677 b,,5.868,6.575318386244444,1018.0,1954.08,2016.0,Transit,Kepler-677
Kepler-678 b,,5.688571428571429,7.2750368485,822.8,1826.1500000000003,2016.0,Transit,Kepler-678
Kepler-679 b,,2.765571428571428,12.393554987233333,683.6,922.244,2016.0,Transit,Kepler-679
Kepler-68 b,7.26132,2.319756,5.398756416516666,1183.5,144.166,2013.0,Transit,Kepler-68
Kepler-68 c,3.835,0.9531538461538461,9.60503380821875,962.5,144.166,2013.0,Transit,Kepler-68
Kepler-680 b,,2.077857142857143,3.68991231615,1142.0,1492.48,2016.0,Transit,Kepler-680
Kepler-681 b,,3.1101428571428573,26.394374475466666,486.2,686.923,2016.0,Transit,Kepler-681
Kepler-682 b,,8.519857142857143,12.611907588877777,750.2,1979.25,2016.0,Transit,Kepler-682
Kepler-683 b,,2.0188571428571427,2.5391810943625,1342.6,1023.0700000000002,2016.0,Transit,Kepler-683
Kepler-684 b,,3.337285714285714,6.770295275866666,829.8,1731.27,2016.0,Transit,Kepler-684
Kepler-685 b,,9.75889754375,1.6255213298320002,1555.3550000000002,938.715,2016.0,Transit,Kepler-685
Kepler-686 b,,12.44049592625,1.594746170223,1563.3766666666668,1490.94,2016.0,Transit,Kepler-686
Kepler-687 b,,3.521857142857143,20.50588574848889,513.0,633.66,2016.0,Transit,Kepler-687
Kepler-688 b,,8.377571428571429,3.8959359979111117,1012.6,1357.75,2016.0,Transit,Kepler-688
Kepler-689 b,,2.64,22.366522746955557,542.6,1131.73,2016.0,Transit,Kepler-689
Kepler-69 b,,2.4059999999999997,13.722365209433335,766.2857142857143,730.625,2013.0,Transit,Kepler-69
Kepler-690 b,,5.464714285714286,7.748093463366668,945.4,1665.31,2016.0,Transit,Kepler-690
Kepler-691 b,,2.18375,8.11393795585,469.6,279.115,2016.0,Transit,Kepler-691
Kepler-692 b,,3.402285714285714,21.8129489064,636.6,991.336,2016.0,Transit,Kepler-692
Kepler-693 b,,10.481571428571428,15.37566202625,578.6,1151.51,2016.0,Transit,Kepler-693
Kepler-694 b,,2.5937142857142854,6.365838080944444,916.2,1023.0599999999998,2016.0,Transit,Kepler-694
Kepler-695 b,,9.418999999999999,3.0403307734375,1012.6,842.947,2016.0,Transit,Kepler-695
Kepler-696 b,,6.424428571428572,4.190423218211111,1243.0,1416.44,2016.0,Transit,Kepler-696
Kepler-697 b,,4.084142857142857,3.7098726081000004,1069.4,1277.33,2016.0,Transit,Kepler-697
Kepler-698 b,,4.129142857142857,16.32975586968889,725.4,1995.5700000000002,2016.0,Transit,Kepler-698
Kepler-701 b,,2.7552857142857143,10.355346000322221,774.2,774.152,2016.0,Transit,Kepler-701
Kepler-702 b,,8.745428571428572,10.526294094333332,713.6,992.0710000000001,2016.0,Transit,Kepler-702
Kepler-703 b,,6.047571428571429,4.583521210155556,1036.4,1156.83,2016.0,Transit,Kepler-703
Kepler-704 b,,2.6084285714285715,3.7618279924999998,1116.6,1228.83,2016.0,Transit,Kepler-704
Kepler-705 b,,2.146333333333333,56.05644318913637,239.66666666666666,276.881,2016.0,Transit,Kepler-705
Kepler-707 b,,1.4044285714285714,2.2374947138125,1132.6,591.776,2016.0,Transit,Kepler-707
Kepler-708 b,,2.8347142857142855,3.1678886497333334,1215.2,1394.22,2016.0,Transit,Kepler-708
Kepler-709 b,,3.263142857142857,16.08523766242222,611.2,664.843,2016.0,Transit,Kepler-709
Kepler-710 b,,1.9915714285714283,4.347290473966667,1031.6,1448.34,2016.0,Transit,Kepler-710
Kepler-711 b,,3.1724285714285716,23.589154353888887,485.6,624.575,2016.0,Transit,Kepler-711
Kepler-712 b,,3.180125,21.02246850299,532.0,872.493,2016.0,Transit,Kepler-712
Kepler-713 b,,2.4810000000000003,7.411139332955555,901.4,1089.87,2016.0,Transit,Kepler-713
Kepler-714 b,,9.65,8.098887202455554,974.2,2083.37,2016.0,Transit,Kepler-714
Kepler-715 b,,3.582142857142857,10.006537477622222,871.6,1327.44,2016.0,Transit,Kepler-715
Kepler-716 b,,2.806625,10.37168106184,679.0,635.009,2016.0,Transit,Kepler-716
Kepler-716 c,,1.4182593371428571,3.96996471,935.6,635.009,2020.0,Transit,Kepler-716
Kepler-717 b,,3.0432857142857146,4.40841404,1140.2,2805.48,2016.0,Transit,Kepler-717
Kepler-719 b,,8.51442857142857,5.0073166339999995,1005.2,2497.51,2016.0,Transit,Kepler-719
Kepler-720 b,,10.761723365,4.708319097816,1134.305,1065.37,2016.0,Transit,Kepler-720
Kepler-721 b,,2.729428571428571,5.392030794377778,839.8,926.598,2016.0,Transit,Kepler-721
Kepler-722 b,,2.5488571428571425,4.09357778625,1176.2,1239.5,2016.0,Transit,Kepler-722
Kepler-723 b,,11.065,4.082276950001112,1041.74,1071.8,2016.0,Transit,Kepler-723
Kepler-724 b,,3.6638571428571427,3.3149473418333333,1149.6,853.119,2016.0,Transit,Kepler-724
Kepler-725 b,,10.46,39.643230287,481.6666666666667,758.4689999999999,2016.0,Transit,Kepler-725
Kepler-726 b,,2.8305714285714285,21.804570988455552,552.2,762.081,2016.0,Transit,Kepler-726
Kepler-727 b,,2.6207142857142856,5.15447819475,962.6,831.842,2016.0,Transit,Kepler-727
Kepler-728 b,,3.426285714285714,5.743476762288889,982.0,1765.23,2016.0,Transit,Kepler-728
Kepler-729 b,,3.9792857142857145,3.166353535066667,1262.2,1921.15,2016.0,Transit,Kepler-729
Kepler-730 b,,10.269987500000001,6.49168296478,1087.0,1935.04,2016.0,Transit,Kepler-730
Kepler-730 c,,1.3996300000000002,2.85188338,1502.5,1935.04,2018.0,Transit,Kepler-730
Kepler-732 b,,2.253875,9.46803796114,413.2,174.826,2016.0,Transit,Kepler-732
Kepler-732 c,,1.31125,0.8927375893299999,904.8,174.826,2016.0,Transit,Kepler-732
Kepler-733 b,,2.724857142857143,20.83435233875,587.8,916.7059999999999,2016.0,Transit,Kepler-733
Kepler-734 b,,4.278857142857143,6.104854853855556,837.4,1157.21,2016.0,Transit,Kepler-734
Kepler-735 b,,2.8562857142857143,11.515160348477778,648.6,695.059,2016.0,Transit,Kepler-735
Kepler-736 b,,2.6222857142857143,3.6014693186555555,993.6,1005.43,2016.0,Transit,Kepler-736
Kepler-737 b,,1.9986249999999999,28.59918939818,301.8,205.11799999999997,2016.0,Transit,Kepler-737
Kepler-738 b,,2.4547142857142856,24.58720108968889,532.2,1113.65,2016.0,Transit,Kepler-738
Kepler-739 b,,3.362714285714286,12.532487965388889,776.2,1370.65,2016.0,Transit,Kepler-739
Kepler-740 b,,4.7495714285714286,3.5840986562111112,1120.2,1442.02,2016.0,Transit,Kepler-740
Kepler-741 b,,2.676714285714286,7.039023370611111,1046.2,1661.8699999999997,2016.0,Transit,Kepler-741
Kepler-742 b,,3.4815714285714283,8.360865440277777,674.2,489.253,2016.0,Transit,Kepler-742
Kepler-743 b,,1.2469999999999999,3.1792640740700002,1107.0,278.987,2016.0,Transit,Kepler-743
Kepler-744 b,,2.171375,12.06221611692,967.0,449.964,2016.0,Transit,Kepler-744
Kepler-745 b,,2.1759999999999997,9.9314621867,841.8,1780.3800000000003,2016.0,Transit,Kepler-745
Kepler-746 b,,1.2366666666666666,3.481570253575,1174.4,,2016.0,Transit,Kepler-746
Kepler-747 b,,5.17,35.61760674065555,455.4,3347.16,2016.0,Transit,Kepler-747
Kepler-748 b,,2.351714285714286,7.407441737225,930.6,1705.99,2016.0,Transit,Kepler-748
Kepler-749 b,,2.4802857142857144,17.317157661733333,469.4,721.027,2016.0,Transit,Kepler-749
Kepler-75 b,3188.7943333333333,11.328524471666666,8.884922877162143,776.59625,835.356,2013.0,Transit,Kepler-75
Kepler-750 b,,3.19325,9.4288669287,1027.6,1296.02,2016.0,Transit,Kepler-750
Kepler-750 c,,1.706,4.088988809977778,1357.4,1296.02,2016.0,Transit,Kepler-750
Kepler-751 b,,2.9114285714285715,17.444824275322222,678.0,760.43,2016.0,Transit,Kepler-751
Kepler-752 b,,2.831857142857143,18.82747147027778,631.4,1232.29,2016.0,Transit,Kepler-752
Kepler-753 b,,1.7115714285714285,5.747719559422222,585.4,274.767,2016.0,Transit,Kepler-753
Kepler-754 b,,1.9567142857142856,14.559623714285715,758.6,1770.27,2016.0,Transit,Kepler-754
Kepler-755 b,,1.66725,1.26909133289,1359.4,399.034,2016.0,Transit,Kepler-755
Kepler-755 c,,1.343,2.8531328824599997,1037.6,399.034,2016.0,Transit,Kepler-755
Kepler-756 b,,1.25,1.22486554885,1557.8,,2016.0,Transit,Kepler-756
Kepler-757 b,,1.116142857142857,1.0226804551,1621.2,1068.68,2016.0,Transit,Kepler-757
Kepler-758 b,,2.5415,12.109744324444444,1013.6,1502.32,2016.0,Transit,Kepler-758
Kepler-758 c,,1.682875,4.7579455949666665,1384.2,1502.32,2016.0,Transit,Kepler-758
Kepler-758 d,,2.31425,20.496823244444446,850.6,1502.32,2016.0,Transit,Kepler-758
Kepler-758 e,,1.58425,8.193503420622223,1154.8,1502.32,2016.0,Transit,Kepler-758
Kepler-759 b,,2.446,41.80695978125,532.4,1073.48,2016.0,Transit,Kepler-759
Kepler-760 b,,3.50975,8.70418944979,857.4,792.336,2016.0,Transit,Kepler-760
Kepler-760 c,,1.8135,2.4669724356222225,1304.6,792.336,2016.0,Transit,Kepler-760
Kepler-761 b,,2.2,10.128074238033333,877.8,830.707,2016.0,Transit,Kepler-761
Kepler-763 b,,1.2034285714285713,1.19655408745,1403.6,962.459,2016.0,Transit,Kepler-763
Kepler-763 c,,1.4101666716666665,4.096680626285715,933.4,962.459,2023.0,Transit,Kepler-763
Kepler-763 d,,1.6395000016666668,6.503250225571429,800.0,962.459,2023.0,Transit,Kepler-763
Kepler-764 b,,1.6232857142857142,7.3368319686,877.8,1047.84,2016.0,Transit,Kepler-764
Kepler-765 b,,2.3167142857142857,27.665287838255555,641.6,1076.28,2016.0,Transit,Kepler-765
Kepler-766 b,,2.8800000000000003,6.1002836725666665,987.0,2297.62,2016.0,Transit,Kepler-766
Kepler-768 b,,1.6301428571428571,10.323132988887501,689.4,784.56,2016.0,Transit,Kepler-768
Kepler-769 b,,2.465,7.426068355666668,1006.0,1169.57,2016.0,Transit,Kepler-769
Kepler-769 c,,1.6522857142857144,15.9866557455375,779.0,1169.57,2016.0,Transit,Kepler-769
Kepler-77 b,176.07275333333334,10.724770353333334,3.5787790757614286,1196.8514285714284,639.411,2013.0,Transit,Kepler-77
Kepler-770 b,,3.984428571428571,18.92539824402222,704.8,930.457,2016.0,Transit,Kepler-770
Kepler-770 c,,1.772857142857143,1.47532216255,1646.8,930.4569999999999,2016.0,Transit,Kepler-770
Kepler-770 d,,2.2262857142857144,4.1524451746,1168.2,930.4569999999999,2016.0,Transit,Kepler-770
Kepler-771 b,,1.7771428571428571,8.734856135887501,887.2,1393.85,2016.0,Transit,Kepler-771
Kepler-772 b,,2.216,12.99203470285,857.6,1130.21,2016.0,Transit,Kepler-772
Kepler-773 b,,1.55925,3.74909864797,1214.0,547.026,2016.0,Transit,Kepler-773
Kepler-774 b,,2.616,11.08955153174,1223.6,917.804,2016.0,Transit,Kepler-774
Kepler-775 b,,1.2113749999999999,0.9748699569199999,1619.4,398.676,2016.0,Transit,Kepler-775
Kepler-776 b,,1.3958571428571427,4.89718315075,891.4,727.904,2016.0,Transit,Kepler-776
Kepler-777 b,,1.524875,5.728342747144445,585.4,443.10599999999994,2016.0,Transit,Kepler-777
Kepler-778 b,,1.6715714285714287,3.7557449369375,970.2,938.1680000000001,2016.0,Transit,Kepler-778
Kepler-779 b,,0.9052857142857142,7.0971241909,446.8,283.155,2016.0,Transit,Kepler-779
Kepler-78 b,2.691023015714286,1.1832714285714285,0.35500558125,2236.5,124.376,2013.0,Transit,Kepler-78
Kepler-780 b,,0.9666666666666667,0.677377425625,2154.4,557.652,2016.0,Transit,Kepler-780
Kepler-781 b,,2.817857142857143,13.214088283677777,630.4,1064.47,2016.0,Transit,Kepler-781
Kepler-783 b,,0.8355,4.2926612734222225,1174.2,516.09,2016.0,Transit,Kepler-783
Kepler-783 c,,2.4972196071428567,7.053938461555556,995.0,516.09,2020.0,Transit,Kepler-783
Kepler-784 b,,2.372125,31.592556816429997,724.6,1303.72,2016.0,Transit,Kepler-784
Kepler-784 c,,2.038999997142857,17.157105901111112,888.4,1303.72,2023.0,Transit,Kepler-784
Kepler-785 b,,10.779174675,1.9737619546529999,836.9966666666666,642.051,2016.0,Transit,Kepler-785
Kepler-786 b,,2.34775,53.52935825641,350.6,485.318,2016.0,Transit,Kepler-786
Kepler-787 b,,1.34025,0.9284966999333333,1289.6,503.56800000000004,2016.0,Transit,Kepler-787
Kepler-788 b,,2.226857142857143,8.398416796788888,981.6,1775.8,2016.0,Transit,Kepler-788
Kepler-789 b,,2.8667142857142855,8.638530032955556,1033.4,1480.16,2016.0,Transit,Kepler-789
Kepler-79 b,20.7,3.01375,13.484626133333334,869.4,1020.72,2012.0,Transit,Kepler-79
Kepler-79 c,9.74,3.2379166666666666,27.402304102000002,686.4,1020.72,2012.0,Transit,Kepler-79
Kepler-79 d,9.975,6.692909090909091,52.09078561744375,554.2,1020.7200000000001,2014.0,Transit,Kepler-79
Kepler-790 b,,2.3744285714285716,13.73471360438889,636.2,703.168,2016.0,Transit,Kepler-790
Kepler-791 b,,2.697857142857143,14.553994105,862.2,1266.34,2016.0,Transit,Kepler-791
Kepler-792 b,,1.849,11.30120473305,834.2,1425.47,2016.0,Transit,Kepler-792
Kepler-793 b,,1.4851428571428573,4.2415330198375,1176.6,985.699,2016.0,Transit,Kepler-793
Kepler-794 b,,1.949375,11.13125429397,905.6,931.1920000000001,2016.0,Transit,Kepler-794
Kepler-795 b,,1.8315714285714286,29.61942770122,586.6,492.122,2016.0,Transit,Kepler-795
Kepler-796 b,,2.212625,6.400879523011111,1191.0,817.584,2016.0,Transit,Kepler-796
Kepler-797 b,,2.2484285714285717,27.07242240298889,565.0,1315.26,2016.0,Transit,Kepler-797
Kepler-798 b,,2.1115714285714287,13.719416054944444,877.4,972.274,2016.0,Transit,Kepler-798
Kepler-799 c,,2.3751142516666666,15.19431139125,781.8,,2021.0,Transit,Kepler-799
Kepler-80 b,3.2733333333333334,2.4250000000000003,7.053435786176471,562.6666666666666,369.451,2012.0,Transit,Kepler-80
Kepler-80 c,3.6983333333333337,2.5108333333333333,9.52205575782353,509.5,369.451,2012.0,Transit,Kepler-80
Kepler-80 d,4.948401428571429,1.433,3.0721584600842107,743.1666666666666,369.451,2014.0,Transit,Kepler-80
Kepler-80 e,3.531521,1.4976923076923077,4.645299596,647.3333333333334,369.451,2014.0,Transit,Kepler-80
Kepler-80 f,8555.615,1.1445,0.9867844237692308,1094.4,369.451,2016.0,Transit,Kepler-80
Kepler-80 g,1.3909980000000002,1.0899999999999999,14.64718,418.0,369.451,2017.0,Transit,Kepler-80
Kepler-800 b,,2.9538571428571427,14.131751136977776,676.4,1019.26,2016.0,Transit,Kepler-800
Kepler-801 b,,1.79275,11.41933974655,440.0,440.426,2016.0,Transit,Kepler-801
Kepler-802 b,,3.464714285714286,40.05832976016667,487.4,780.585,2016.0,Transit,Kepler-802
Kepler-803 b,,3.5545,50.28636112069999,491.0,639.771,2016.0,Transit,Kepler-803
Kepler-804 b,,1.876625,14.37456545448,758.4,649.65,2016.0,Transit,Kepler-804
Kepler-804 c,,1.11025,9.651894156533334,865.6,649.65,2016.0,Transit,Kepler-804
Kepler-805 b,,2.88775,30.86391526099,760.6,638.49,2016.0,Transit,Kepler-805
Kepler-806 b,,1.593625,8.092208104444445,1188.8,361.896,2016.0,Transit,Kepler-806
Kepler-808 b,,1.2605714285714285,0.6313318780999999,1351.0,,2016.0,Transit,Kepler-808
Kepler-809 b,,2.992285714285714,55.63908402875,475.0,961.4050000000001,2016.0,Transit,Kepler-809
Kepler-81 b,17.2,2.3053333333333335,5.954910481107692,574.1666666666666,348.291,2012.0,Transit,Kepler-81
Kepler-81 c,4.3,2.1835,12.0398980784,454.5,348.291,2012.0,Transit,Kepler-81
Kepler-81 d,,1.2385,20.83769726970909,383.2,348.29100000000005,2014.0,Transit,Kepler-81
Kepler-810 b,,1.7244285714285714,4.5972630793375,1100.2,1458.59,2016.0,Transit,Kepler-810
Kepler-811 b,,2.564375,23.58447648144,653.0,985.041,2016.0,Transit,Kepler-811
Kepler-812 b,,3.1315714285714287,10.117155404977778,1203.4,1482.74,2016.0,Transit,Kepler-812
Kepler-813 b,,2.5633333333333335,19.12949643902222,720.6,,2016.0,Transit,Kepler-813
Kepler-814 b,,2.0252857142857144,6.1469850938125,1111.4,2055.77,2016.0,Transit,Kepler-814
Kepler-815 b,,4.24,8.57499134898,1357.2,1259.28,2016.0,Transit,Kepler-815
Kepler-816 b,,9.285857142857143,10.50682645781111,660.6,983.6969999999999,2016.0,Transit,Kepler-816
Kepler-817 b,,7.9879999999999995,3.9901065416111106,1093.6,1484.46,2016.0,Transit,Kepler-817
Kepler-818 b,,4.690142857142858,10.035384325533334,793.2,925.037,2016.0,Transit,Kepler-818
Kepler-819 b,,2.6677142857142857,33.199555840433334,470.6,664.306,2016.0,Transit,Kepler-819
Kepler-82 b,24.383333333333336,4.227727272727273,26.443864495384616,581.4,904.326,2012.0,Transit,Kepler-82
Kepler-82 c,10.772666666666666,5.613545454545455,51.538584549999996,465.4,904.326,2012.0,Transit,Kepler-82
Kepler-82 d,885.098,1.7095555555555555,2.3829531237999997,1297.2,904.326,2014.0,Transit,Kepler-82
Kepler-82 e,254.02,2.4354444444444443,5.902243789466667,958.8,904.3260000000001,2014.0,Transit,Kepler-82
Kepler-821 b,,1.2467142857142857,1.9228017834125,1193.2,614.571,2016.0,Transit,Kepler-821
Kepler-822 b,,1.54175,3.222971456811111,1241.2,860.391,2016.0,Transit,Kepler-822
Kepler-823 b,,1.989142857142857,4.1680967051875,1202.4,1389.27,2016.0,Transit,Kepler-823
Kepler-824 b,,1.811142857142857,4.5143638616,1246.0,1201.4,2016.0,Transit,Kepler-824
Kepler-825 b,,1.3847142857142856,3.7736182861125,1278.0,807.85,2016.0,Transit,Kepler-825
Kepler-825 c,,1.830857142857143,8.18183968171111,986.2,807.85,2016.0,Transit,Kepler-825
Kepler-826 b,,1.181,4.4875832076,1109.8,779.596,2016.0,Transit,Kepler-826
Kepler-827 b,,6.124714285714285,51.92929859947778,474.4,2046.6799999999998,2016.0,Transit,Kepler-827
Kepler-828 b,,1.421125,0.5678568766444445,1739.4,575.322,2016.0,Transit,Kepler-828
Kepler-829 b,,1.9000000000000001,6.883400240099999,864.0,1073.76,2016.0,Transit,Kepler-829
Kepler-83 b,16.57656,2.5292307692307694,9.770438632666666,478.1666666666667,400.409,2012.0,Transit,Kepler-83
Kepler-83 c,5.505193333333334,2.2179230769230767,20.0900648753625,376.1666666666667,400.409,2012.0,Transit,Kepler-83
Kepler-83 d,11.50747,1.9266923076923077,5.16983806133125,591.1666666666666,400.409,2014.0,Transit,Kepler-83
Kepler-830 b,,1.6616666666666668,11.2969572871625,893.8,,2016.0,Transit,Kepler-830
Kepler-831 b,,1.263375,5.6215406429699994,982.6,593.54,2016.0,Transit,Kepler-831
Kepler-832 b,,2.290714285714286,7.139698144533333,959.0,1688.1199999999997,2016.0,Transit,Kepler-832
Kepler-833 b,,1.893625,18.75415003156,391.2,467.36999999999995,2016.0,Transit,Kepler-833
Kepler-834 b,,1.641,13.323500945769998,400.8,633.937,2016.0,Transit,Kepler-834
Kepler-835 b,,2.8683333333333336,11.41907936375,906.8,2406.33,2016.0,Transit,Kepler-835
Kepler-836 b,,2.6952857142857143,11.3611365541,870.6,980.0350000000001,2016.0,Transit,Kepler-836
Kepler-837 b,,2.904285714285714,16.56060280548889,712.4,901.9069999999999,2016.0,Transit,Kepler-837
Kepler-838 b,,2.7008571428571426,15.749570191511111,773.2,1104.04,2016.0,Transit,Kepler-838
Kepler-839 b,,2.680375,37.814385927530004,613.2,944.561,2016.0,Transit,Kepler-839
Kepler-84 b,40.0,2.565,8.725900605536363,943.6,1023.9,2012.0,Transit,Kepler-84
Kepler-84 c,20.2,2.74125,12.882915563000001,828.6,1023.9,2012.0,Transit,Kepler-84
Kepler-84 d,,1.3671428571428572,4.224522633677778,1202.6,1023.9000000000001,2014.0,Transit,Kepler-84
Kepler-84 e,,2.4285714285714284,27.434602409490005,643.6,1023.9,2014.0,Transit,Kepler-84
Kepler-84 f,,2.15,44.55174722681,547.6,1023.9,2014.0,Transit,Kepler-84
Kepler-842 b,,1.549,1.2195703179333333,1247.6,532.726,2016.0,Transit,Kepler-842
Kepler-843 b,,2.4,2.0538853429444446,1403.8,1165.66,2016.0,Transit,Kepler-843
Kepler-844 b,,1.55525,2.61264103325,718.6,431.776,2016.0,Transit,Kepler-844
Kepler-845 b,,1.8995,0.9278592771599999,1426.2,431.051,2016.0,Transit,Kepler-845
Kepler-846 b,,2.2445714285714287,19.807862881766667,627.4,1127.12,2016.0,Transit,Kepler-846
Kepler-847 b,,1.2316666666666667,2.3432344268625,1071.2,513.103,2016.0,Transit,Kepler-847
Kepler-848 b,,1.895625,6.91133549036,999.8,1378.47,2016.0,Transit,Kepler-848
