pl_name,pl_masse,pl_rade,pl_orbper,pl_eqt,sy_dist,disc_year,discoverymethod,hostname,density
WASP-155 b,276.8285425,13.434638419999999,3.1105440499999997,1495.0,399.63,2025.0,Transit,WASP-155,0.11416498375809264
WASP-156 b,41.241119999999995,5.9938702600000004,3.83616478712,950.7666666666668,122.066,2017.0,Transit,WASP-156,0.19151748784972375
WASP-157 b,182.43442,11.541240312,3.9516708088888888,1266.0,334.037,2016.0,Transit,WASP-157,0.11867229144978572
WASP-158 b,886.7457,12.398365,3.6565146,1558.5,524.993,2018.0,Transit,WASP-158,0.46527084399139107
WASP-159 b,174.8065,13.90591,3.8404147,1805.5,715.383,2018.0,Transit,WASP-159,0.0650068817896702
WASP-16 b,297.603516,12.3566676,3.118595471111111,1291.995,194.134,2009.0,Transit,WASP-16,0.15773714119909224
WASP-160 B b,88.35674,12.382455,3.768495285,1090.0,288.326,2018.0,Transit,WASP-160 B,0.04653925306316067
WASP-161 b,791.3967,13.117793500000001,5.4056831,1532.0,343.08,2018.0,Transit,WASP-161,0.35059996233008284
WASP-163 b,594.3421,14.144626469999999,1.60968787938,1709.1,261.386,2018.0,Transit,WASP-163,0.21002067261736615
WASP-164 b,676.9779,12.776107745000001,1.77712938785,1529.74,327.506,2018.0,Transit,WASP-164,0.32462263172555145
WASP-165 b,209.13214,14.200479205,3.46550403792,1588.335,602.236,2018.0,Transit,WASP-165,0.0730317623613104
WASP-166 b,32.10083,7.1820450000000005,5.44353952,1259.0,114.173,2019.0,Transit,WASP-166,0.08665066417260887
WASP-168 b,133.4886,14.7865,4.1536589,1239.0,303.941,2018.0,Transit,WASP-168,0.041290297826474684
WASP-169 b,178.30263,16.49335478,5.611288321891999,1593.875,627.066,2019.0,Transit,WASP-169,0.039740263854738216
WASP-170 b,508.528,12.866882,2.3447778450000003,1300.0,305.603,2018.0,Transit,WASP-170,0.23872335872118391
WASP-171 b,344.52772,11.17986,3.8186259333333332,1640.5,757.84,2019.0,Transit,WASP-171,0.24655571561504633
WASP-172 b,149.379725645,18.51317656666667,5.4774347400000005,1737.5,538.11,2018.0,Transit,WASP-172,0.023542296656570212
WASP-173 A b,1149.4832072766667,13.571575925,1.3866529540216668,1800.47,232.98,2018.0,Transit,WASP-173 A,0.45984533928597343
WASP-175 b,314.6517,13.446435999999999,3.0652935875,1488.5,539.36,2019.0,Transit,WASP-175,0.12942212167394648
WASP-176 b,271.74465,16.066601589999998,3.899217569325,1679.7350000000001,568.42,2020.0,Transit,WASP-176,0.06552226913687069
WASP-177 b,161.45764,14.85785743,3.071720478455,1092.545,176.818,2019.0,Transit,WASP-177,0.04922548910967289
WASP-178 b,487.86905,21.078316666666666,3.34483445,2383.0,427.678,2019.0,Transit,WASP-178,0.05209493414732742
WASP-180 A b,286.047,14.907729934999999,3.4092375055475,1472.0149999999999,253.985,2019.0,Transit,WASP-180 A,0.08633817166648489
WASP-181 b,95.03117,13.78818681,4.519505917155,1156.94,437.495,2019.0,Transit,WASP-181,0.03625305414865963
WASP-182 b,47.03884,9.069330325,3.3770176178824998,1408.24,327.602,2019.0,Transit,WASP-182,0.06305665704400469
WASP-183 b,159.55066,15.944255259999998,4.11176959739,1071.815,325.377,2019.0,Transit,WASP-183,0.03936279144910715
WASP-184 b,181.1631,14.868485,5.181003,1448.0,663.231,2019.0,Transit,WASP-184,0.0551149714044946
WASP-185 b,311.4734,14.24523579,9.389341301005,1226.9299999999998,279.35,2019.0,Transit,WASP-185,0.10774869951478909
WASP-187 b,254.264,18.211930000000002,5.1478886,1760.0,371.414,2020.0,Transit,WASP-187,0.04209368606641963
WASP-188 b,458.6263913,13.742986245,5.748892400000001,1570.5,675.281,2025.0,Transit,WASP-188,0.1766915199929419
WASP-189 b,632.47852993,18.14733975,2.7240319,3353.0,99.731,2020.0,Transit,WASP-189,0.10582953244049109
WASP-19 b,361.13217771,15.620170015,0.7889358972908332,2102.7375,268.325,2009.0,Transit,WASP-19,0.09475647952911954
WASP-190 b,317.83,13.575524999999999,5.367762140000001,1478.0,542.251,2019.0,Transit,WASP-190,0.12703546637998914
WASP-192 b,731.009,13.325035,2.8786692,1458.5,508.885,2019.0,Transit,WASP-192,0.30897095029476845
WASP-193 b,39.887465074999994,14.885356283333332,6.246302401636666,1199.49,362.087,2023.0,Transit,WASP-193,0.012093687294506264
WASP-194 b,373.13054982,14.657901175,3.18338945,1481.0,476.831,2025.0,Transit,WASP-194,0.11848010765830674
WASP-195 b,33.05415433,9.711311120000001,5.051909350000001,1447.0,484.852,2025.0,Transit,WASP-195,0.03609046246307632
WASP-197 b,403.32424848,14.38390901,5.166891426379999,1627.2,483.675,2025.0,Transit,WASP-197,0.1355262906490932
WASP-2 b,283.596162,11.850494974545455,2.152218339939333,1278.952857142857,153.242,2007.0,Transit,WASP-2,0.1704083525089736
WASP-20 b,105.94195666666667,15.7744195,4.89963977,1330.5,211.877,2015.0,Transit,WASP-20,0.026990307429131864
WASP-21 b,93.917765,13.237128258000002,4.322518177984445,1327.12,258.426,2010.0,Transit,WASP-21,0.040491738020564515
WASP-22 b,189.31939666666668,13.202611333333332,3.53272708,1434.7066666666667,317.652,2010.0,Transit,WASP-22,0.08226509365079192
WASP-23 b,280.161285,11.452737293333334,2.9444275201766668,1076.55,207.49,2010.0,Transit,WASP-23,0.18650059606313518
WASP-24 b,355.90324799999996,14.9431294,2.34119242,1656.0,322.114,2010.0,Transit,WASP-24,0.10666139998128923
WASP-25 b,176.712096925,13.536785317142858,3.7648346766666667,1178.5466666666669,211.41600000000003,2010.0,Transit,WASP-25,0.07123930209778939
WASP-26 b,315.029923028,14.158039108333334,2.756613988603333,1606.3466666666666,252.759,2010.0,Transit,WASP-26,0.11100498543771072
WASP-28 b,287.821768764,14.051452411666666,3.4088346166666668,1456.75,348.494,2014.0,Transit,WASP-28,0.10374328294222127
WASP-29 b,76.5166925,8.463234400000001,3.922717335555556,1030.5,87.5953,2010.0,Transit,WASP-29,0.12622549453355578
WASP-3 b,622.0236688888889,15.640016,1.8468349210000001,1958.25,231.161,2007.0,Transit,WASP-3,0.16259056172702424
WASP-31 b,152.9540025,17.32280609,3.4052402659344443,1526.2333333333333,383.829,2010.0,Transit,WASP-31,0.02942429826437928
WASP-32 b,1058.3619,12.42211,2.718656165,1388.0,275.994,2010.0,Transit,WASP-32,0.5521385688714435
WASP-34 b,182.9881975,12.987895,4.317681615714286,1167.0,132.096,2010.0,Transit,WASP-34,0.08352313219293457
WASP-35 b,225.7620433333333,14.756383660000001,3.16157207885125,1338.29,202.218,2011.0,Transit,WASP-35,0.07026048002604028
WASP-36 b,733.609108,14.361203531666668,1.53736507222,1674.4533333333331,386.346,2011.0,Transit,WASP-36,0.2476807208525713
WASP-37 b,559.3688,13.170596860000002,3.5774351613985713,1232.5,392.791,2010.0,Transit,WASP-37,0.24483971720641381
WASP-38 b,894.8905816666667,12.557138,6.875880685714286,1250.0,136.24,2010.0,Transit,WASP-38,0.4519578522113963
WASP-39 b,88.928154,14.680208444285714,4.055673826086363,1119.6475,213.982,2011.0,Transit,WASP-39,0.028108819756084553
WASP-4 b,385.90747524500006,15.184552372307694,1.3382314298426317,1644.3642857142856,267.206,2007.0,Transit,WASP-4,0.11022426454648644
WASP-41 b,294.180928,13.236987,3.0524016325,1228.3333333333333,163.371,2012.0,Transit,WASP-41,0.1268373286284304
WASP-42 b,161.87908000000002,11.84444125,4.981682854285714,987.0,177.291,2012.0,Transit,WASP-42,0.09741974605426168
WASP-43 b,606.0974600000001,11.368922854000001,0.8125119842914286,1359.8466666666666,86.7467,2011.0,Transit,WASP-43,0.4124625339107433
WASP-44 b,278.4161125,12.22545038,2.423810354353,1292.0266666666666,364.512,2011.0,Transit,WASP-44,0.15237010374865465
WASP-45 b,318.844294,11.905242248333332,3.1260841057744444,1136.1766666666665,211.196,2011.0,Transit,WASP-45,0.18895741485924397
WASP-46 b,626.2217666666667,13.5475455775,1.43037061995625,1580.95,375.31,2011.0,Transit,WASP-46,0.25185251771354095
WASP-47 b,363.6843222222222,12.482716666666667,4.156065613157895,1226.6666666666667,264.78,2012.0,Transit,WASP-47,0.18698089784449748
WASP-47 d,14.071428571428571,3.4853,9.036380552727273,885.0,264.78,2015.0,Transit,WASP-47,0.33236684274602796
WASP-48 b,298.83029,17.779053136666665,2.143634496031,1980.006666666667,454.14400000000006,2011.0,Transit,WASP-48,0.0531739266939826
WASP-49 b,122.84011000000001,12.710101867999999,2.78173775677375,1335.17,194.553,2012.0,Transit,WASP-49,0.059826432009364966
WASP-5 b,503.3552325,12.859732138888889,1.6284281234357143,1713.125,309.137,2008.0,Transit,WASP-5,0.2366894060651182
WASP-50 b,477.808552458,13.103943695,1.9550948266554544,1351.085,184.848,2011.0,Transit,WASP-50,0.21234784798161757
WASP-52 b,146.09525666666664,14.4357362325,1.74978080286,1296.4366666666667,174.818,2012.0,Transit,WASP-52,0.048564542456504184
WASP-53 b,677.61356,12.235044405,3.3098439149580003,1029.3,201.338,2017.0,Transit,WASP-53,0.36996908764248226
WASP-54 b,194.08522666666667,17.9438390375,3.693620184028333,1690.9099999999999,251.303,2012.0,Transit,WASP-54,0.03359281395012101
WASP-55 b,188.40781729999998,14.74013274875,4.465733532303077,1276.8466666666666,297.462,2012.0,Transit,WASP-55,0.05882944266263376
WASP-56 b,171.62555666666665,11.871197,4.617076602857144,1248.5,321.084,2012.0,Transit,WASP-56,0.10258843925677269
WASP-57 b,207.54007000000001,11.6766687875,2.8388840609100003,1300.6666666666667,398.276,2012.0,Transit,WASP-57,0.1303602169140489
WASP-58 b,292.2947566666667,15.0732504725,5.01720113028875,1206.975,290.404,2012.0,Transit,WASP-58,0.08534936163117451
WASP-59 b,273.6474084133333,9.39736537,7.9195038631875,651.685,115.936,2012.0,Transit,WASP-59,0.3297410387955379
WASP-6 b,148.76623434500002,12.9654502325,3.3609121920918184,1136.548,197.119,2009.0,Transit,WASP-6,0.06825611454468407
WASP-60 b,169.1633625,11.342845046,4.30498141423625,1401.9133333333332,431.052,2012.0,Transit,WASP-60,0.11591517931620261
WASP-61 b,703.191925,14.337606262,3.8558975245522222,1540.19,488.6600000000001,2012.0,Transit,WASP-61,0.23858543408152214
WASP-62 b,177.82386,15.28961,4.411942174166667,1441.65,175.631,2012.0,Transit,WASP-62,0.04975088490784322
WASP-63 b,115.37049,15.479598647500001,4.378083964588571,1469.91,290.684,2012.0,Transit,WASP-63,0.0311039574141363
WASP-64 b,396.00771499999996,14.406130463333334,1.5732898741633334,1646.405,369.926,2012.0,Transit,WASP-64,0.13245294424160323
WASP-65 b,491.03909999999996,12.705439576666668,2.31142197094,1449.28,273.703,2013.0,Transit,WASP-65,0.23941259258429373
WASP-66 b,743.71455,15.093392738,4.08605120196125,1569.7,500.258,2012.0,Transit,WASP-66,0.2162945914341181
WASP-67 b,133.168125,14.121744604,4.6138675469425,973.77,189.469,2012.0,Transit,WASP-67,0.04728628835938802
WASP-68 b,316.44990333333334,13.9869186075,5.084308875568,1432.24,226.39899999999997,2014.0,Transit,WASP-68,0.11564818583275427
WASP-69 b,83.8952,11.454451046666668,3.86814006344125,957.98,49.9605,2014.0,Transit,WASP-69,0.05582314137344031
WASP-7 b,329.11296500000003,13.743376428571429,4.95464699,1456.8,162.303,2008.0,Transit,WASP-7,0.12678406302486755
WASP-70 A b,188.628255,12.979323213333332,3.7130204724180005,1337.19,222.35499999999996,2014.0,Transit,WASP-70 A,0.08626817383287222
WASP-71 b,620.18232,15.218895755,2.9036766424242857,1997.175,362.715,2012.0,Transit,WASP-71,0.17594217424152736
WASP-72 b,543.34111075,15.084253999999998,2.21674017375,2037.0,434.754,2012.0,Transit,WASP-72,0.15830734157366982
WASP-73 b,701.2321233333333,13.886248295,4.0872673875,1772.54,316.678,2014.0,Transit,WASP-73,0.2618828288317903
WASP-74 b,273.3338,16.06885644666667,2.137742312,1759.5,149.216,2015.0,Transit,WASP-74,0.06587769972081339
WASP-75 b,340.545795,14.125288333333332,2.4842264910000003,1471.0,294.001,2013.0,Transit,WASP-75,0.1208324432641635
WASP-76 b,288.58868207666666,20.982511125,1.8098820958875,2194.6075,194.459,2016.0,Transit,WASP-76,0.031239703890018223
WASP-77 A b,576.87673907,13.790346788571428,1.3633603643183332,1645.7525,105.166,2012.0,Transit,WASP-77 A,0.21996696608474162
WASP-78 b,292.1623025,20.077724386,2.1751796885222223,2314.6666666666665,754.258,2012.0,Transit,WASP-78,0.03609779828992475
WASP-79 b,272.88516719,19.021579531666667,3.662389951916364,1739.2325,246.69000000000003,2012.0,Transit,WASP-79,0.039649726657706184
WASP-8 b,721.844192,11.9750824,8.162849618,1004.5,89.9606,2010.0,Transit,WASP-8,0.42034698342166554
WASP-80 b,174.42224000000002,11.006919963333333,3.071421743301111,758.816,49.7876,2012.0,Transit,WASP-80,0.13079900311092887
WASP-81 b,231.69807,15.285913465,2.7163934203975,1534.65,398.505,2017.0,Transit,WASP-81,0.06487064651044094
WASP-82 b,387.74676666666664,18.6345025,2.7057906771428573,2180.3333333333335,275.664,2015.0,Transit,WASP-82,0.05992316964753288
WASP-83 b,96.143575,11.836773333333333,4.9712755799999995,1107.5,271.103,2015.0,Transit,WASP-83,0.05797226559202396
WASP-84 b,219.87205749999998,10.9706924,8.52349419125,759.5,100.588,2014.0,Transit,WASP-84,0.16652058404553774
WASP-85 A b,402.05495,11.67479,2.6557967429950002,1367.49,141.887,2016.0,Transit,WASP-85 A,0.2526609827676136
WASP-87 b,692.8694,15.197030585,1.68279379544,2049.54,298.392,2016.0,Transit,WASP-87,0.19741273663341458
WASP-88 b,164.21056666666667,18.231477237500002,4.954161401498333,1678.2350000000001,523.756,2014.0,Transit,WASP-88,0.027097892847301238
WASP-90 b,200.2329,17.489521455000002,3.9161134761675003,1739.385,466.433,2016.0,Transit,WASP-90,0.03742843408625284
WASP-91 b,425.8922,11.748384645,2.798579722834,1124.575,149.942,2017.0,Transit,WASP-91,0.2626426279989236
WASP-92 b,255.85315,14.893073323333333,2.1746813126428575,1744.8200000000002,575.889,2016.0,Transit,WASP-92,0.07745291817696644
WASP-93 b,467.2101,16.883770163333335,2.73253123042625,1875.52,370.284,2016.0,Transit,WASP-93,0.09707422411992088
WASP-94 A b,149.16616,19.201349999999998,3.950195465,1587.0,211.211,2014.0,Transit,WASP-94 A,0.021070508559521597
WASP-95 b,399.82417333333336,13.6532031675,2.18466886984,1559.72,137.544,2014.0,Transit,WASP-95,0.15709609491362975
WASP-96 b,152.55535043,13.813303592,3.42525746149,1353.2875,352.464,2014.0,Transit,WASP-96,0.057880833042617645
WASP-97 b,424.08596333333327,13.1024575,2.072759875,1631.5,151.068,2014.0,Transit,WASP-97,0.18853657752244904
WASP-98 b,275.4497,12.53447151,2.962640756785714,1128.25,281.742,2014.0,Transit,WASP-98,0.13986988604294623
WASP-99 b,848.5936333333333,12.209340955,5.752553060197143,1424.2350000000001,158.66,2014.0,Transit,WASP-99,0.46625457194486675
WTS-2 b,379.80685,15.277867,1.0187041814366666,1905.725,,2014.0,Transit,WTS-2,0.10650613336212693
Wolf 327 b,2.53,1.3684765300000001,0.573475525945,992.125,28.5321,2024.0,Transit,Wolf 327,0.9872075333609173
Wolf 503 b,6.265,1.968380075,6.00124,716.3225,44.526,2018.0,Transit,Wolf 503,0.8214747041707068
XO-1 b,286.2722214285714,13.732648666666668,3.9415219092857146,1171.25,163.553,2006.0,Transit,XO-1,0.11053919059042147
XO-2 N b,185.372415,11.428292375,2.615860472285714,1310.5,154.273,2007.0,Transit,XO-2 N,0.12419413302224387
XO-4 b,499.994995,14.695800499999999,4.125065854444445,1622.6666666666667,272.655,2010.0,Transit,XO-4,0.157538212716389
XO-5 b,348.54828833333335,12.418039746666667,4.1877621498229995,1203.95,276.211,2008.0,Transit,XO-5,0.18201359081170526
XO-7 b,225.499819485,15.424620186666667,2.864139258333333,1558.0,234.149,2019.0,Transit,XO-7,0.06144729396317899
pi Men c,4.3175,2.045738,6.2679194,1122.9333333333334,18.2702,2018.0,Transit,HD 39091,0.5042922677140423
